0.246470	0.006808
0.247229	0.006791
0.251788	0.006783
0.237500	0.006822
0.139685	0.009210
0.139685	0.009210
0.139685	0.009210
0.139685	0.009210
0.214545	0.006555
0.232789	0.006537
0.214545	0.006555
0.000000	0.000000
0.165821	0.006624
0.214615	0.006482
0.132360	0.006710
0.207957	0.006591
0.169125	0.006621
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.208369	0.006535
0.184551	0.006630
0.195948	0.006656
0.197058	0.006620
0.213698	0.006550
0.201212	0.006598
0.197272	0.006639
0.254487	0.006548
0.330069	0.007164
0.330069	0.007164
0.330069	0.007164
0.330069	0.007164
0.278383	0.006388
0.278383	0.006388
0.278383	0.006388
0.278383	0.006388
